fold_id,horizon,task_type,threshold_mode,threshold_value,vol_k,accuracy,balanced_accuracy,train_size,test_size,train_start,train_end,test_start,test_end,precision,recall,f1,roc_auc,positive_rate_true,positive_rate_pred,model,total_return,annual_return,annual_volatility,sharpe,max_drawdown,trades,turnover,avg_position,exposure_rate,no_trade_rate,non_overlap_total_return,non_overlap_annual_return,non_overlap_sharpe,non_overlap_max_drawdown,non_overlap_trades,non_overlap_n_periods,macro_precision,macro_recall,macro_f1,weighted_f1,class_-1_f1,class_0_f1,class_1_f1,pred_down_rate,pred_neutral_rate,pred_up_rate
8,20,binary,fixed,0.0,,0.627,0.5202,1508,126,2015-03-30,2021-03-24,2021-03-25,2021-09-22,0.7955,0.7071,0.7487,0.5202,0.7857,0.6984,DummyStratified,2.068,0.1147,0.0657,1.747,-0.2306,51,0.4048,0.6984,0.6984,0.3016,0.1172,0.2044,2.4435,-0.0043,4,7,,,,,,,,,,
8,20,binary,fixed,0.0,,0.7857,0.5,1508,126,2015-03-30,2021-03-24,2021-03-25,2021-09-22,0.7857,1.0,0.88,0.7194,0.7857,1.0,LogisticRegression,4.1748,0.1685,0.0786,2.1449,-0.386,1,0.0079,1.0,1.0,0.0,0.1234,0.2158,2.2254,-0.0252,1,7,,,,,,,,,,
8,20,binary,fixed,0.0,,0.7857,0.5,1508,126,2015-03-30,2021-03-24,2021-03-25,2021-09-22,0.7857,1.0,0.88,0.6431,0.7857,1.0,RandomForestClassifier,4.1748,0.1685,0.0786,2.1449,-0.386,1,0.0079,1.0,1.0,0.0,0.1234,0.2158,2.2254,-0.0252,1,7,,,,,,,,,,
8,20,binary,fixed,0.0,,0.7937,0.532,1508,126,2015-03-30,2021-03-24,2021-03-25,2021-09-22,0.7967,0.9899,0.8829,0.7512,0.7857,0.9762,GradientBoostingClassifier,4.0426,0.1658,0.0768,2.1588,-0.3684,5,0.0397,0.9762,0.9762,0.0238,0.1234,0.2158,2.2254,-0.0252,1,7,,,,,,,,,,
9,20,binary,fixed,0.0,,0.5238,0.5,1634,126,2015-03-30,2021-09-22,2021-09-23,2022-03-23,0.5238,1.0,0.6875,0.5,0.5238,1.0,DummyMostFrequent,0.7237,0.0667,0.1555,0.4287,-0.8342,1,0.0079,1.0,1.0,0.0,0.0064,0.0148,0.1828,-0.0694,1,7,,,,,,,,,,
9,20,binary,fixed,0.0,,0.4603,0.45,1634,126,2015-03-30,2021-09-22,2021-09-23,2022-03-23,0.4889,0.6667,0.5641,0.45,0.5238,0.7143,DummyStratified,0.2578,0.0315,0.1305,0.2412,-0.7302,49,0.3889,0.7143,0.7143,0.2857,0.0074,0.0156,0.2232,-0.0491,4,7,,,,,,,,,,
9,20,binary,fixed,0.0,,0.5238,0.5,1634,126,2015-03-30,2021-09-22,2021-09-23,2022-03-23,0.5238,1.0,0.6875,0.403,0.5238,1.0,LogisticRegression,0.7237,0.0667,0.1555,0.4287,-0.8342,1,0.0079,1.0,1.0,0.0,0.0064,0.0148,0.1828,-0.0694,1,7,,,,,,,,,,
9,20,binary,fixed,0.0,,0.6746,0.6742,1634,126,2015-03-30,2021-09-22,2021-09-23,2022-03-23,0.6923,0.6818,0.687,0.7417,0.5238,0.5159,RandomForestClassifier,4.8142,0.1831,0.1096,1.6711,-0.3276,13,0.1032,0.5159,0.5159,0.4841,0.0185,0.0343,0.6754,-0.0242,5,7,,,,,,,,,,
9,20,binary,fixed,0.0,,0.6746,0.6742,1634,126,2015-03-30,2021-09-22,2021-09-23,2022-03-23,0.6923,0.6818,0.687,0.7606,0.5238,0.5159,GradientBoostingClassifier,4.5776,0.1791,0.1112,1.6106,-0.355,11,0.0873,0.5159,0.5159,0.4841,0.0185,0.0343,0.6754,-0.0242,5,7,,,,,,,,,,
10,20,binary,fixed,0.0,,0.2937,0.5,1760,126,2015-03-30,2022-03-23,2022-03-24,2022-09-22,0.2937,1.0,0.454,0.5,0.2937,1.0,DummyMostFrequent,-0.9796,-0.3586,0.2223,-1.6132,-0.9784,1,0.0079,1.0,1.0,0.0,-0.1812,-0.3309,-1.5134,-0.1387,1,7,,,,,,,,,,
10,20,binary,fixed,0.0,,0.3968,0.4704,1760,126,2015-03-30,2022-03-23,2022-03-24,2022-09-22,0.2759,0.6486,0.3871,0.4704,0.2937,0.6905,DummyStratified,-0.9519,-0.2821,0.1867,-1.5114,-0.9491,49,0.3889,0.6905,0.6905,0.3095,-0.1969,-0.3745,-2.2492,-0.1504,4,7,,,,,,,,,,
10,20,binary,fixed,0.0,,0.2937,0.5,1760,126,2015-03-30,2022-03-23,2022-03-24,2022-09-22,0.2937,1.0,0.454,0.6007,0.2937,1.0,LogisticRegression,-0.9796,-0.3586,0.2223,-1.6132,-0.9784,1,0.0079,1.0,1.0,0.0,-0.1812,-0.3309,-1.5134,-0.1387,1,7,,,,,,,,,,
10,20,binary,fixed,0.0,,0.3413,0.5337,1760,126,2015-03-30,2022-03-23,2022-03-24,2022-09-22,0.3083,1.0,0.4713,0.5472,0.2937,0.9524,RandomForestClassifier,-0.9647,-0.3064,0.2175,-1.4088,-0.9627,5,0.0397,0.9524,0.9524,0.0476,-0.1812,-0.3309,-1.5134,-0.1387,1,7,,,,,,,,,,
10,20,binary,fixed,0.0,,0.3254,0.5146,1760,126,2015-03-30,2022-03-23,2022-03-24,2022-09-22,0.3,0.973,0.4586,0.4514,0.2937,0.9524,GradientBoostingClassifier,-0.9721,-0.3283,0.2208,-1.4869,-0.9705,9,0.0714,0.9524,0.9524,0.0476,-0.1812,-0.3309,-1.5134,-0.1387,1,7,,,,,,,,,,
11,20,binary,fixed,0.0,,0.6587,0.5,1886,126,2015-03-30,2022-09-22,2022-09-23,2023-03-24,0.6587,1.0,0.7943,0.5,0.6587,1.0,DummyMostFrequent,9.9785,0.2528,0.1486,1.701,-0.4769,1,0.0079,1.0,1.0,0.0,0.1339,0.2381,1.6932,-0.0412,1,7,,,,,,,,,,
11,20,binary,fixed,0.0,,0.5794,0.5238,1886,126,2015-03-30,2022-09-22,2022-09-23,2023-03-24,0.6744,0.6988,0.6864,0.5238,0.6587,0.6825,DummyStratified,3.8154,0.1666,0.1312,1.2701,-0.3892,51,0.4048,0.6825,0.6825,0.3175,0.0154,0.0339,0.2987,-0.0562,4,7,,,,,,,,,,
11,20,binary,fixed,0.0,,0.3413,0.5,1886,126,2015-03-30,2022-09-22,2022-09-23,2023-03-24,0.0,0.0,0.0,0.8383,0.6587,0.0,LogisticRegression,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,7,,,,,,,,,,
11,20,binary,fixed,0.0,,0.6429,0.5832,1886,126,2015-03-30,2022-09-22,2022-09-23,2023-03-24,0.7111,0.7711,0.7399,0.6192,0.6587,0.7143,RandomForestClassifier,9.1369,0.2416,0.1265,1.9102,-0.3369,22,0.1746,0.7143,0.7143,0.2857,0.0431,0.084,0.6662,-0.0416,4,7,,,,,,,,,,
11,20,binary,fixed,0.0,,0.7619,0.6848,1886,126,2015-03-30,2022-09-22,2022-09-23,2023-03-24,0.7624,0.9277,0.837,0.7419,0.6587,0.8016,GradientBoostingClassifier,20.8726,0.3199,0.1247,2.5662,-0.2936,17,0.1349,0.8016,0.8016,0.1984,0.1814,0.3104,2.6743,-0.036,3,7,,,,,,,,,,
12,20,binary,fixed,0.0,,0.6032,0.5,2012,126,2015-03-30,2023-03-24,2023-03-27,2023-09-25,0.6032,1.0,0.7525,0.5,0.6032,1.0,DummyMostFrequent,1.9964,0.116,0.1077,1.077,-0.6307,1,0.0079,1.0,1.0,0.0,0.1072,0.1899,1.841,-0.0347,1,7,,,,,,,,,,
12,20,binary,fixed,0.0,,0.6032,0.5684,2012,126,2015-03-30,2023-03-24,2023-03-27,2023-09-25,0.6512,0.7368,0.6914,0.5684,0.6032,0.6825,DummyStratified,1.2978,0.0876,0.0908,0.9643,-0.4708,51,0.4048,0.6825,0.6825,0.3175,0.1652,0.2804,4.1635,-0.0005,4,7,,,,,,,,,,
12,20,binary,fixed,0.0,,0.3968,0.5,2012,126,2015-03-30,2023-03-24,2023-03-27,2023-09-25,0.0,0.0,0.0,0.8095,0.6032,0.0,LogisticRegression,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,7,,,,,,,,,,
12,20,binary,fixed,0.0,,0.7698,0.7545,2012,126,2015-03-30,2023-03-24,2023-03-27,2023-09-25,0.7975,0.8289,0.8129,0.7879,0.6032,0.627,RandomForestClassifier,4.7072,0.1787,0.0825,2.1671,-0.2212,13,0.1032,0.627,0.627,0.373,0.1436,0.2464,3.3902,-0.0005,2,7,,,,,,,,,,
12,20,binary,fixed,0.0,,0.6508,0.5737,2012,126,2015-03-30,2023-03-24,2023-03-27,2023-09-25,0.6429,0.9474,0.766,0.7082,0.6032,0.8889,GradientBoostingClassifier,2.474,0.1303,0.102,1.2777,-0.5393,5,0.0397,0.8889,0.8889,0.1111,0.1072,0.1899,1.841,-0.0347,1,7,,,,,,,,,,
13,20,binary,fixed,0.0,,0.8651,0.5,2138,126,2015-03-30,2023-09-25,2023-09-26,2024-03-26,0.8651,1.0,0.9277,0.5,0.8651,1.0,DummyMostFrequent,38.5785,0.3785,0.1031,3.6694,-0.2241,1,0.0079,1.0,1.0,0.0,0.1832,0.3121,2.9059,-0.0294,1,7,,,,,,,,,,
13,20,binary,fixed,0.0,,0.6429,0.5205,2138,126,2015-03-30,2023-09-25,2023-09-26,2024-03-26,0.8721,0.6881,0.7692,0.5205,0.8651,0.6825,DummyStratified,13.2762,0.2737,0.1021,2.6823,-0.1608,51,0.4048,0.6825,0.6825,0.3175,0.1846,0.3128,3.3905,-0.0005,4,7,,,,,,,,,,
13,20,binary,fixed,0.0,,0.1349,0.5,2138,126,2015-03-30,2023-09-25,2023-09-26,2024-03-26,0.0,0.0,0.0,0.6919,0.8651,0.0,LogisticRegression,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,7,,,,,,,,,,
13,20,binary,fixed,0.0,,0.3095,0.452,2138,126,2015-03-30,2023-09-25,2023-09-26,2024-03-26,0.8235,0.2569,0.3916,0.4663,0.8651,0.2698,RandomForestClassifier,2.3536,0.1259,0.0947,1.3292,-0.1301,6,0.0476,0.2698,0.2698,0.7302,0.0689,0.1241,1.4369,-0.0005,2,7,,,,,,,,,,
13,20,binary,fixed,0.0,,0.381,0.4933,2138,126,2015-03-30,2023-09-25,2023-09-26,2024-03-26,0.8605,0.3394,0.4868,0.4949,0.8651,0.3413,GradientBoostingClassifier,3.8326,0.1633,0.0993,1.6442,-0.1301,12,0.0952,0.3413,0.3413,0.6587,0.1447,0.2496,2.7673,-0.0005,2,7,,,,,,,,,,
14,20,binary,fixed,0.0,,0.8175,0.5,2264,126,2015-03-30,2024-03-26,2024-03-27,2024-09-25,0.8175,1.0,0.8996,0.5,0.8175,1.0,DummyMostFrequent,11.3041,0.2588,0.103,2.514,-0.3975,1,0.0079,1.0,1.0,0.0,0.1195,0.2092,2.2261,0.0,1,7,,,,,,,,,,
14,20,binary,fixed,0.0,,0.6746,0.5984,2264,126,2015-03-30,2024-03-26,2024-03-27,2024-09-25,0.8605,0.7184,0.7831,0.5984,0.8175,0.6825,DummyStratified,5.6121,0.1939,0.0845,2.2945,-0.1665,51,0.4048,0.6825,0.6825,0.3175,0.0649,0.1178,1.3073,-0.0005,4,7,,,,,,,,,,
14,20,binary,fixed,0.0,,0.1825,0.5,2264,126,2015-03-30,2024-03-26,2024-03-27,2024-09-25,0.0,0.0,0.0,0.5669,0.8175,0.0,LogisticRegression,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,7,,,,,,,,,,
14,20,binary,fixed,0.0,,0.1825,0.5,2264,126,2015-03-30,2024-03-26,2024-03-27,2024-09-25,0.0,0.0,0.0,0.4183,0.8175,0.0,RandomForestClassifier,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,7,,,,,,,,,,
14,20,binary,fixed,0.0,,0.5397,0.5327,2264,126,2015-03-30,2024-03-26,2024-03-27,2024-09-25,0.8358,0.5437,0.6588,0.5044,0.8175,0.5317,GradientBoostingClassifier,2.8256,0.1391,0.092,1.5123,-0.3839,15,0.119,0.5317,0.5317,0.4683,0.1565,0.2664,4.2868,-0.0005,3,7,,,,,,,,,,
15,20,binary,fixed,0.0,,0.4841,0.5,2390,126,2015-03-30,2024-09-25,2024-09-26,2025-03-28,0.4841,1.0,0.6524,0.5,0.4841,1.0,DummyMostFrequent,-0.7527,-0.1289,0.1399,-0.921,-0.9135,1,0.0079,1.0,1.0,0.0,-0.0968,-0.1709,-1.1689,-0.1547,1,7,,,,,,,,,,
15,20,binary,fixed,0.0,,0.5079,0.514,2390,126,2015-03-30,2024-09-25,2024-09-26,2025-03-28,0.4943,0.7049,0.5811,0.514,0.4841,0.6905,DummyStratified,-0.5714,-0.0778,0.114,-0.6822,-0.8001,49,0.3889,0.6905,0.6905,0.3095,0.0059,0.0153,0.1603,-0.0586,4,7,,,,,,,,,,
15,20,binary,fixed,0.0,,0.4841,0.5,2390,126,2015-03-30,2024-09-25,2024-09-26,2025-03-28,0.4841,1.0,0.6524,0.4802,0.4841,1.0,LogisticRegression,-0.7527,-0.1289,0.1399,-0.921,-0.9135,1,0.0079,1.0,1.0,0.0,-0.0968,-0.1709,-1.1689,-0.1547,1,7,,,,,,,,,,
15,20,binary,fixed,0.0,,0.4841,0.5,2390,126,2015-03-30,2024-09-25,2024-09-26,2025-03-28,0.4841,1.0,0.6524,0.4469,0.4841,1.0,RandomForestClassifier,-0.7527,-0.1289,0.1399,-0.921,-0.9135,1,0.0079,1.0,1.0,0.0,-0.0968,-0.1709,-1.1689,-0.1547,1,7,,,,,,,,,,
15,20,binary,fixed,0.0,,0.5159,0.5308,2390,126,2015-03-30,2024-09-25,2024-09-26,2025-03-28,0.5,1.0,0.6667,0.5657,0.4841,0.9683,GradientBoostingClassifier,-0.7304,-0.1204,0.1398,-0.8608,-0.9135,5,0.0397,0.9683,0.9683,0.0317,-0.0968,-0.1709,-1.1689,-0.1547,1,7,,,,,,,,,,
16,20,binary,fixed,0.0,,0.9603,0.5,2516,126,2015-03-30,2025-03-28,2025-03-31,2025-09-29,0.9603,1.0,0.9798,0.5,0.9603,1.0,DummyMostFrequent,98.9168,0.4743,0.1072,4.423,-0.0221,1,0.0079,1.0,1.0,0.0,0.2063,0.3454,4.2694,0.0,1,7,,,,,,,,,,
16,20,binary,fixed,0.0,,0.6746,0.543,2516,126,2015-03-30,2025-03-28,2025-03-31,2025-09-29,0.9651,0.686,0.8019,0.543,0.9603,0.6825,DummyStratified,30.3403,0.3554,0.1137,3.1242,-0.0058,51,0.4048,0.6825,0.6825,0.3175,0.1813,0.3075,3.4232,-0.0005,4,7,,,,,,,,,,
16,20,binary,fixed,0.0,,0.0397,0.5,2516,126,2015-03-30,2025-03-28,2025-03-31,2025-09-29,0.0,0.0,0.0,0.3868,0.9603,0.0,LogisticRegression,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,7,,,,,,,,,,
16,20,binary,fixed,0.0,,0.254,0.6116,2516,126,2015-03-30,2025-03-28,2025-03-31,2025-09-29,1.0,0.2231,0.3649,0.5504,0.9603,0.2143,RandomForestClassifier,1.9246,0.1099,0.0659,1.6665,-0.0005,2,0.0159,0.2143,0.2143,0.7857,0.0431,0.0777,1.4297,-0.0005,2,7,,,,,,,,,,
16,20,binary,fixed,0.0,,0.1825,0.5744,2516,126,2015-03-30,2025-03-28,2025-03-31,2025-09-29,1.0,0.1488,0.259,0.3669,0.9603,0.1429,GradientBoostingClassifier,0.9251,0.067,0.0523,1.2801,-0.0005,6,0.0476,0.1429,0.1429,0.8571,0.0431,0.0777,1.4297,-0.0005,2,7,,,,,,,,,,
0,20,three_class,fixed,0.01,,0.6984,0.3333,500,126,2015-03-30,2017-03-22,2017-03-23,2017-09-20,,,,,,,DummyMostFrequent,4.3417,0.1696,0.0434,3.9044,-0.1168,1,0.0079,1.0,1.0,0.0,0.0999,0.1732,4.6222,0.0,1,7,0.2328,0.3333,0.2741,0.5744,0.0,0.0,0.8224,0.0,0.0,1.0
0,20,three_class,fixed,0.01,,0.4127,0.2664,500,126,2015-03-30,2017-03-22,2017-03-23,2017-09-20,,,,,,,DummyStratified,0.996,0.07,0.0373,1.8765,-0.0979,59,0.4683,0.5,0.5,0.5,0.018,0.0323,1.6889,-0.0005,4,7,0.328,0.2664,0.2921,0.4666,0.0,0.3333,0.543,0.2381,0.2619,0.5
0,20,three_class,fixed,0.01,,0.2619,0.3333,500,126,2015-03-30,2017-03-22,2017-03-23,2017-09-20,,,,,,,LogisticRegression,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,7,0.0873,0.3333,0.1384,0.1087,0.0,0.4151,0.0,0.0,1.0,0.0
0,20,three_class,fixed,0.01,,0.246,0.3131,500,126,2015-03-30,2017-03-22,2017-03-23,2017-09-20,,,,,,,RandomForestClassifier,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,7,0.0847,0.3131,0.1333,0.1048,0.0,0.4,0.0,0.0317,0.9683,0.0
0,20,three_class,fixed,0.01,,0.1429,0.4205,500,126,2015-03-30,2017-03-22,2017-03-23,2017-09-20,,,,,,,GradientBoostingClassifier,0.143,0.0135,0.0162,0.8335,-0.0005,4,0.0317,0.0635,0.0635,0.9365,0.0148,0.0267,1.3937,-0.0005,2,7,0.3562,0.4205,0.1425,0.1452,0.137,0.1446,0.1458,0.5397,0.3968,0.0635
1,20,three_class,fixed,0.01,,0.6111,0.3333,626,126,2015-03-30,2017-09-20,2017-09-21,2018-03-22,,,,,,,DummyMostFrequent,1.8374,0.1119,0.1198,0.9341,-0.6607,1,0.0079,1.0,1.0,0.0,0.0724,0.1322,1.2325,-0.0479,1,7,0.2037,0.3333,0.2529,0.4636,0.0,0.0,0.7586,0.0,0.0,1.0
1,20,three_class,fixed,0.01,,0.4365,0.3271,626,126,2015-03-30,2017-09-20,2017-09-21,2018-03-22,,,,,,,DummyStratified,0.7841,0.0619,0.0881,0.7021,-0.3872,53,0.4206,0.5556,0.5556,0.4444,-0.0587,-0.1066,-1.7837,-0.0685,5,7,0.3471,0.3271,0.3265,0.4588,0.2857,0.0952,0.5986,0.2063,0.2381,0.5556
1,20,three_class,fixed,0.01,,0.1587,0.3163,626,126,2015-03-30,2017-09-20,2017-09-21,2018-03-22,,,,,,,LogisticRegression,0.0429,0.0047,0.0323,0.1459,-0.0713,4,0.0317,0.0397,0.0397,0.9603,0.0,0.0,0.0,0.0,0,7,0.4021,0.3163,0.1815,0.1557,0.3333,0.1379,0.0732,0.1349,0.8254,0.0397
1,20,three_class,fixed,0.01,,0.5,0.39,626,126,2015-03-30,2017-09-20,2017-09-21,2018-03-22,,,,,,,RandomForestClassifier,0.8302,0.0676,0.1182,0.5714,-0.6607,11,0.0873,0.8095,0.8095,0.1905,0.0596,0.1105,1.0241,-0.0479,3,7,0.259,0.39,0.3086,0.4225,0.0,0.2778,0.648,0.0,0.1905,0.8095
1,20,three_class,fixed,0.01,,0.381,0.2922,626,126,2015-03-30,2017-09-20,2017-09-21,2018-03-22,,,,,,,GradientBoostingClassifier,1.2711,0.0864,0.0912,0.948,-0.4806,17,0.1349,0.5317,0.5317,0.4683,0.0979,0.1732,1.9511,-0.032,5,7,0.3401,0.2922,0.2702,0.404,0.1304,0.0968,0.5833,0.0714,0.3968,0.5317
2,20,three_class,fixed,0.01,,0.6587,0.3333,752,126,2015-03-30,2018-03-22,2018-03-23,2018-09-20,,,,,,,DummyMostFrequent,4.7564,0.1785,0.0673,2.6544,-0.2699,1,0.0079,1.0,1.0,0.0,0.0637,0.1175,1.1045,-0.0599,1,7,0.2196,0.3333,0.2648,0.5232,0.0,0.0,0.7943,0.0,0.0,1.0
2,20,three_class,fixed,0.01,,0.4127,0.2453,752,126,2015-03-30,2018-03-22,2018-03-23,2018-09-20,,,,,,,DummyStratified,1.4284,0.0906,0.0567,1.5985,-0.1964,53,0.4206,0.5873,0.5873,0.4127,-0.0359,-0.0618,-0.7187,-0.0609,5,7,0.2841,0.2453,0.2631,0.4393,0.0,0.2034,0.586,0.2063,0.2063,0.5873
2,20,three_class,fixed,0.01,,0.3095,0.327,752,126,2015-03-30,2018-03-22,2018-03-23,2018-09-20,,,,,,,LogisticRegression,0.224,0.0205,0.0214,0.954,-0.0132,6,0.0476,0.127,0.127,0.873,0.0,0.0,0.0,0.0,0,7,0.3164,0.327,0.2074,0.2511,0.0,0.4,0.2222,0.0238,0.8492,0.127
2,20,three_class,fixed,0.01,,0.3016,0.4165,752,126,2015-03-30,2018-03-22,2018-03-23,2018-09-20,,,,,,,RandomForestClassifier,1.0753,0.074,0.0402,1.8418,-0.008,4,0.0317,0.2698,0.2698,0.7302,0.0583,0.1035,2.1957,-0.0005,2,7,0.3173,0.4165,0.2246,0.3407,0.1782,0.0,0.4957,0.7222,0.0079,0.2698
2,20,three_class,fixed,0.01,,0.3571,0.4446,752,126,2015-03-30,2018-03-22,2018-03-23,2018-09-20,,,,,,,GradientBoostingClassifier,1.7064,0.1011,0.0489,2.0676,-0.0127,6,0.0476,0.3413,0.3413,0.6587,0.0583,0.1035,2.1957,-0.0005,2,7,0.3152,0.4446,0.255,0.3918,0.1935,0.0,0.5714,0.6587,0.0,0.3413
3,20,three_class,fixed,0.01,,0.5397,0.3333,878,126,2015-03-30,2018-09-20,2018-09-21,2019-03-25,,,,,,,DummyMostFrequent,0.3806,0.0491,0.1825,0.2691,-0.9099,1,0.0079,1.0,1.0,0.0,0.0028,0.0171,0.1104,-0.0766,1,7,0.1799,0.3333,0.2337,0.3783,0.0,0.0,0.701,0.0,0.0,1.0
3,20,three_class,fixed,0.01,,0.373,0.2697,878,126,2015-03-30,2018-09-20,2018-09-21,2019-03-25,,,,,,,DummyStratified,0.2751,0.0324,0.1264,0.256,-0.7319,55,0.4365,0.6032,0.6032,0.3968,0.0708,0.1264,1.7085,-0.0101,5,7,0.2747,0.2697,0.2639,0.3686,0.1944,0.0556,0.5417,0.2063,0.1905,0.6032
3,20,three_class,fixed,0.01,,0.1984,0.3132,878,126,2015-03-30,2018-09-20,2018-09-21,2019-03-25,,,,,,,LogisticRegression,-0.4116,-0.0498,0.0775,-0.6429,-0.5411,8,0.0635,0.1905,0.1905,0.8095,-0.0101,-0.0182,-1.5357,-0.0101,2,7,0.2067,0.3132,0.1991,0.1823,0.2857,0.2029,0.1087,0.3571,0.4524,0.1905
3,20,three_class,fixed,0.01,,0.5794,0.4258,878,126,2015-03-30,2018-09-20,2018-09-21,2019-03-25,,,,,,,RandomForestClassifier,2.8689,0.1451,0.1352,1.0731,-0.5445,17,0.1349,0.5476,0.5476,0.4524,0.0816,0.1451,1.8291,-0.0101,4,7,0.3852,0.4258,0.4037,0.5543,0.5686,0.0,0.6423,0.4444,0.0079,0.5476
3,20,three_class,fixed,0.01,,0.5238,0.4097,878,126,2015-03-30,2018-09-20,2018-09-21,2019-03-25,,,,,,,GradientBoostingClassifier,1.5415,0.1027,0.135,0.761,-0.6098,14,0.1111,0.5,0.5,0.5,0.0816,0.1451,1.8291,-0.0101,4,7,0.4044,0.4097,0.406,0.5225,0.551,0.087,0.5802,0.4127,0.0873,0.5
4,20,three_class,fixed,0.01,,0.5,0.3333,1004,126,2015-03-30,2019-03-25,2019-03-26,2019-09-23,,,,,,,DummyMostFrequent,1.0796,0.0801,0.116,0.6909,-0.4961,1,0.0079,1.0,1.0,0.0,0.0622,0.1138,1.1726,-0.028,1,7,0.1667,0.3333,0.2222,0.3333,0.0,0.0,0.6667,0.0,0.0,1.0
4,20,three_class,fixed,0.01,,0.3571,0.3082,1004,126,2015-03-30,2019-03-25,2019-03-26,2019-09-23,,,,,,,DummyStratified,0.1427,0.0171,0.0868,0.197,-0.38,53,0.4206,0.5873,0.5873,0.4127,-0.0613,-0.1126,-2.8196,-0.0613,5,7,0.3191,0.3082,0.3054,0.3528,0.2899,0.1739,0.4526,0.2063,0.2063,0.5873
4,20,three_class,fixed,0.01,,0.1587,0.3333,1004,126,2015-03-30,2019-03-25,2019-03-26,2019-09-23,,,,,,,LogisticRegression,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,7,0.0529,0.3333,0.0913,0.0435,0.0,0.274,0.0,0.0,1.0,0.0
4,20,three_class,fixed,0.01,,0.381,0.3678,1004,126,2015-03-30,2019-03-25,2019-03-26,2019-09-23,,,,,,,RandomForestClassifier,0.2954,0.0263,0.0299,0.8799,-0.0097,4,0.0317,0.0952,0.0952,0.9048,0.0385,0.0693,1.4274,-0.0005,2,7,0.4353,0.3678,0.2922,0.313,0.5034,0.1333,0.24,0.8254,0.0794,0.0952
4,20,three_class,fixed,0.01,,0.2937,0.2628,1004,126,2015-03-30,2019-03-25,2019-03-26,2019-09-23,,,,,,,GradientBoostingClassifier,0.7999,0.0605,0.0569,1.0636,-0.0888,12,0.0952,0.2063,0.2063,0.7937,0.0385,0.0693,1.4274,-0.0005,2,7,0.3264,0.2628,0.2606,0.3132,0.3214,0.0784,0.382,0.5476,0.246,0.2063
5,20,three_class,fixed,0.01,,0.6905,0.3333,1130,126,2015-03-30,2019-09-23,2019-09-24,2020-03-24,,,,,,,DummyMostFrequent,-0.8323,-0.1024,0.3671,-0.279,-0.9961,1,0.0079,1.0,1.0,0.0,-0.0515,-0.0144,-0.0384,-0.2493,1,7,0.2302,0.3333,0.2723,0.5641,0.0,0.0,0.8169,0.0,0.0,1.0
5,20,three_class,fixed,0.01,,0.4524,0.3214,1130,126,2015-03-30,2019-09-23,2019-09-24,2020-03-24,,,,,,,DummyStratified,-0.5914,-0.0463,0.2773,-0.1669,-0.9566,53,0.4206,0.5556,0.5556,0.4444,0.2005,0.3414,2.6084,-0.0005,5,7,0.3366,0.3214,0.3166,0.4905,0.2903,0.0606,0.5987,0.2381,0.2063,0.5556
5,20,three_class,fixed,0.01,,0.1667,0.3827,1130,126,2015-03-30,2019-09-23,2019-09-24,2020-03-24,,,,,,,LogisticRegression,1.8052,0.1164,0.1674,0.6956,-0.2465,1,0.0079,0.1032,0.1032,0.8968,0.1047,0.1885,1.4491,0.0,1,7,0.5828,0.3827,0.2004,0.2103,0.3158,0.1053,0.18,0.0476,0.8492,0.1032
5,20,three_class,fixed,0.01,,0.127,0.1555,1130,126,2015-03-30,2019-09-23,2019-09-24,2020-03-24,,,,,,,RandomForestClassifier,2.36,0.1361,0.1747,0.7791,-0.2698,5,0.0397,0.127,0.127,0.873,0.1047,0.1885,1.4491,0.0,1,7,0.2913,0.1555,0.1175,0.1839,0.0202,0.08,0.2524,0.5317,0.3413,0.127
5,20,three_class,fixed,0.01,,0.0873,0.1998,1130,126,2015-03-30,2019-09-23,2019-09-24,2020-03-24,,,,,,,GradientBoostingClassifier,-0.5302,-0.0632,0.1427,-0.443,-0.6177,4,0.0317,0.0635,0.0635,0.9365,0.0,0.0,0.0,0.0,0,7,0.206,0.1998,0.0884,0.0849,0.0842,0.0968,0.0842,0.5,0.4365,0.0635
